aX,aY,aZ,gX,gY,gZ
0.091,-0.299,1.174,1.709,31.250,25.513
0.135,-0.380,1.019,7.141,35.400,21.118
0.169,-0.322,1.172,-1.709,34.058,17.700
0.196,-0.300,1.130,-1.038,36.560,12.878
0.244,-0.309,1.076,-0.183,40.466,6.287
0.305,-0.234,1.037,-2.869,41.260,0.854
0.364,-0.340,1.007,-7.385,42.175,-7.202
0.420,-0.460,1.046,-13.062,41.504,-13.245
0.466,-0.526,1.032,-16.418,42.725,-13.733
0.514,-0.528,1.110,-17.517,41.931,-10.254
0.555,-0.486,1.153,-15.442,43.396,-6.042
0.599,-0.448,1.166,-17.334,47.913,-3.235
0.653,-0.390,1.087,-19.226,54.199,-0.488
0.634,-0.380,0.969,-27.588,58.411,0.793
0.623,-0.469,0.855,-36.865,58.594,1.099
0.608,-0.469,0.895,-41.443,49.988,7.080
0.671,-0.406,0.940,-34.851,40.527,14.221
0.764,-0.228,0.995,-13.489,30.945,23.071
0.853,0.019,1.043,10.925,24.841,29.419
0.904,0.290,0.971,25.330,24.658,33.386
0.931,0.614,0.929,30.334,26.367,31.555
0.912,0.812,0.774,24.963,29.297,20.874
0.829,0.819,0.588,5.981,31.738,3.479
0.693,0.594,0.569,-21.301,25.330,-16.541
0.580,0.362,0.620,-43.762,14.648,-31.433
0.493,-0.018,0.854,-46.753,0.854,-44.006
0.424,-0.344,0.954,-34.851,-6.348,-48.645
0.401,-0.394,1.110,-23.071,-9.155,-41.382
0.390,-0.350,1.118,-10.925,-5.859,-34.119
0.378,-0.291,1.093,-8.789,-1.770,-30.151
0.346,-0.296,1.035,-11.658,3.174,-30.396
0.302,-0.459,0.993,-19.226,7.263,-32.532
0.264,-0.644,0.981,-23.437,8.911,-30.457
0.226,-0.701,0.975,-18.127,8.667,-22.400
0.203,-0.688,0.964,-6.226,7.263,-11.597
0.172,-0.628,0.908,7.263,5.676,-1.465
0.175,-0.438,0.928,15.564,2.808,8.606
0.188,-0.262,0.924,18.982,1.282,14.221
0.176,-0.130,0.929,16.174,1.587,15.015
0.161,-0.103,0.899,8.301,2.686,12.146
0.164,-0.141,0.935,0.122,2.258,8.240
0.167,-0.136,0.972,-4.395,1.770,7.263
0.159,-0.115,0.957,-2.747,2.136,7.629
0.139,-0.076,0.908,1.038,1.770,7.324

-1.979,1.160,-0.378,-7.812,0.854,-141.602
-2.367,0.882,-0.234,-28.259,-23.926,-169.250
-2.616,0.426,0.211,-67.261,-47.424,-186.951
-2.683,0.096,0.696,-104.248,-68.359,-185.242
-2.602,-0.104,1.318,-135.681,-85.815,-173.767
-2.288,-0.439,2.097,-146.912,-97.656,-165.222
-1.848,-0.911,2.540,-110.107,-87.158,-160.645
-1.323,-1.390,2.535,-31.311,-59.021,-150.818
-1.018,-1.732,1.903,65.613,-18.311,-129.883
-0.940,-1.736,1.213,140.930,13.550,-96.741
-0.915,-1.580,0.645,181.946,25.330,-57.312
-0.886,-1.216,0.310,179.993,23.376,-14.587
-0.791,-0.634,0.473,131.653,5.615,27.161
-0.663,-0.070,0.795,71.838,-5.798,57.251
-0.535,0.361,1.115,25.940,-8.545,68.604
-0.421,0.599,1.218,4.395,0.732,64.148
-0.397,0.679,0.961,-0.061,17.700,51.819
-0.435,0.804,0.661,-5.920,29.602,40.649
-0.406,0.774,0.400,-18.982,29.297,28.992
-0.443,0.656,0.294,-41.077,20.020,17.029
-0.476,0.565,0.266,-55.237,4.639,8.850
-0.412,0.403,0.460,-59.692,-15.076,2.563
-0.378,0.223,0.621,-53.040,-29.968,-1.099
-0.342,0.094,0.731,-34.851,-36.926,-2.014
-0.340,0.076,0.853,-23.865,-43.823,0.244
-0.356,0.017,0.990,-15.625,-48.401,2.380
-0.389,0.038,1.089,-1.648,-51.086,7.385
-0.396,0.025,1.210,13.672,-51.208,11.108
-0.418,0.031,1.246,25.940,-47.668,12.085
-0.393,0.041,1.295,33.203,-40.588,12.146
-0.390,0.053,1.269,27.344,-28.870,11.292
-0.434,0.007,1.166,10.742,-14.038,9.338
-0.482,-0.170,1.029,-4.639,-2.441,6.104
-0.518,-0.363,0.970,-16.357,5.310,5.371
-0.575,-0.544,0.933,-21.973,10.986,10.010
-0.656,-0.610,0.843,-21.301,15.747,19.409
-0.714,-0.641,0.902,-17.944,16.663,30.273
-0.756,-0.659,0.909,-8.850,18.860,39.734
-0.791,-0.626,0.951,4.822,21.851,49.377
-0.813,-0.651,0.885,20.081,27.832,56.580
-0.830,-0.537,0.729,29.358,34.241,66.101
-0.817,-0.401,0.563,25.879,36.621,75.500
-0.772,-0.119,0.497,13.672,33.447,82.275
-0.710,-0.029,0.491,-3.662,26.672,80.750
-0.651,-0.104,0.571,-23.621,19.775,73.853
-0.608,-0.205,0.719,-38.757,14.099,69.946
-0.568,-0.305,0.873,-41.504,11.230,69.641
-0.541,-0.354,0.914,-33.936,12.634,71.899
-0.492,-0.300,0.925,-20.630,13.794,76.904
-0.400,-0.218,0.949,-7.507,12.695,79.834
-0.312,-0.088,0.939,5.371,12.207,80.261
-0.237,0.014,0.995,11.780,10.559,76.660
-0.167,0.080,1.037,12.268,10.376,69.397
-0.095,0.119,1.068,4.700,12.573,60.791
-0.055,0.055,1.062,-5.249,17.334,49.255
-0.020,-0.072,1.002,-9.033,21.912,39.795
0.025,-0.263,1.002,-12.207,23.437,33.508
0.064,-0.331,1.028,-11.047,22.461,33.142
0.105,-0.377,1.074,-4.272,20.508,35.828
0.146,-0.295,1.095,4.761,19.348,37.842
0.215,-0.272,1.081,17.212,18.921,35.889
0.245,-0.193,1.001,26.489,21.057,31.982
0.249,-0.179,0.958,23.376,22.339,27.893
0.248,-0.192,0.894,13.245,23.621,22.583
0.255,-0.247,1.028,2.441,21.179,17.029
0.258,-0.370,1.064,-6.409,23.437,9.888
0.263,-0.421,1.040,-9.155,27.405,5.859
0.230,-0.412,1.039,-7.568,28.503,3.540
0.214,-0.402,1.068,-5.371,27.588,2.808
0.216,-0.367,1.179,-6.470,26.611,1.343
0.225,-0.352,1.161,-11.353,29.480,-1.648
0.208,-0.420,1.208,-20.264,31.677,-5.310
0.193,-0.536,1.270,-33.630,33.752,-7.202
0.257,-0.531,1.375,-39.124,33.752,-4.944
0.337,-0.590,1.500,-29.907,34.973,-2.747
0.412,-0.659,1.452,-12.939,41.870,2.930
0.477,-0.530,1.364,5.920,47.546,18.372
0.613,-0.322,1.192,27.832,50.720,35.522
0.764,0.194,1.049,56.580,49.377,53.589
0.933,0.888,0.824,80.139,47.913,64.209
1.083,1.586,0.674,93.140,43.152,57.678
1.186,2.049,0.532,93.994,38.025,31.616
1.159,1.933,0.415,69.702,34.729,-8.484
0.986,1.596,0.403,23.743,30.457,-46.814
0.775,0.942,0.495,-22.583,23.315,-80.444
0.569,0.269,0.634,-50.659,13.733,-102.478
0.427,-0.409,0.704,-54.504,5.310,-110.535
0.262,-0.832,0.926,-52.429,-3.967,-107.300
0.208,-1.207,0.962,-33.569,-10.071,-94.543
0.169,-1.437,1.075,-21.240,-13.672,-78.369
0.134,-1.536,1.208,-17.456,-14.648,-58.777
0.169,-1.525,1.307,-14.038,-13.062,-36.804
0.211,-1.378,1.393,-7.935,-7.629,-15.686
0.252,-1.214,1.349,3.662,0.793,1.953
0.285,-0.851,1.253,17.883,9.338,18.677
0.311,-0.520,1.120,29.053,15.869,31.006
0.336,-0.157,0.995,34.912,19.836,36.743
0.337,0.093,0.841,32.593,20.935,36.438
0.311,0.205,0.740,22.644,18.799,30.762
0.280,0.159,0.735,8.484,13.489,23.682
0.251,0.072,0.860,-4.578,6.958,18.188
0.202,-0.021,0.962,-9.155,3.357,14.648
0.139,-0.124,1.016,-7.446,2.563,12.695
0.075,-0.195,1.029,-5.005,2.686,13.123
0.045,-0.151,1.057,-1.770,2.869,13.794
0.033,-0.151,1.062,-0.854,3.784,11.414
0.026,-0.162,1.049,-4.456,5.981,7.202
0.000,-0.245,0.977,-9.827,8.728,3.235
-0.018,-0.405,0.974,-14.221,8.728,1.099
-0.037,-0.465,0.926,-11.658,7.751,4.395
-0.043,-0.436,0.888,-2.930,5.188,11.108
-0.046,-0.326,0.859,6.287,1.526,18.372
-0.013,-0.168,0.909,12.817,-2.869,22.583
0.047,0.071,0.953,16.174,-5.188,22.827
0.086,0.180,0.950,10.315,-3.113,16.174
0.088,0.105,0.980,-3.784,-0.366,5.981
0.068,-0.036,0.991,-17.212,3.052,-1.465
0.044,-0.157,0.975,-19.775,5.432,-5.127
0.021,-0.201,0.919,-12.939,6.531,-5.554

0.941,-0.490,1.109,3.174,9.521,66.895
1.021,-0.368,1.145,4.639,5.005,71.594
1.089,-0.276,1.103,7.874,4.089,71.899
1.095,-0.126,1.062,9.216,2.930,68.970
1.094,-0.050,0.960,9.521,2.747,61.462
1.089,0.109,0.852,9.216,-0.427,52.124
1.071,0.227,0.729,11.414,-5.554,38.818
1.037,0.208,0.579,13.306,-13.550,20.813
1.008,0.158,0.548,9.766,-24.597,4.517
0.942,-0.021,0.577,1.648,-36.194,-9.644
0.880,-0.072,0.735,-2.991,-47.180,-20.081
0.809,-0.054,0.903,-0.183,-51.697,-27.588
0.719,0.018,0.995,8.179,-46.082,-34.912
0.572,0.156,0.898,16.907,-32.410,-41.443
0.413,0.470,0.757,32.104,-17.151,-47.119
0.222,0.713,0.479,48.706,-2.197,-60.486
-0.060,1.093,0.127,56.213,10.742,-78.613
-0.444,1.551,-0.278,57.739,14.771,-104.065
-0.871,1.522,-0.740,40.955,10.193,-142.578
-1.335,1.266,-0.667,-7.874,-9.155,-179.443
-1.805,0.984,-0.441,-67.627,-29.602,-200.317
-2.243,0.618,-0.100,-114.990,-46.143,-210.388
-2.639,0.369,0.240,-140.808,-59.021,-210.754
-2.992,0.077,0.277,-146.179,-69.214,-205.139
-3.159,-0.187,0.591,-145.020,-90.698,-195.801
-2.942,-0.337,1.281,-148.254,-124.695,-179.504
-2.448,-0.645,2.259,-149.292,-149.841,-167.358
-1.682,-1.075,3.093,-121.338,-148.560,-157.227
-1.057,-1.751,3.129,-44.861,-108.826,-147.217
-0.835,-2.373,2.353,54.626,-46.814,-124.451
-0.831,-2.629,1.709,135.315,-3.845,-77.148
-0.883,-2.428,1.053,180.725,17.822,-11.230
-0.957,-1.604,0.807,178.223,16.968,61.523
-0.842,-0.618,0.973,152.283,4.150,117.615
-0.763,0.285,1.185,119.202,-1.831,144.836
-0.639,0.747,1.292,83.130,2.136,146.179
-0.579,0.888,1.181,55.664,15.198,129.944
-0.496,0.946,0.821,39.429,29.785,113.831
-0.478,0.916,0.505,21.545,33.875,99.243
-0.485,0.886,0.288,-1.648,28.442,85.571
-0.555,0.836,0.176,-27.893,15.930,73.242
-0.609,0.804,0.206,-51.941,-2.136,61.707
-0.601,0.613,0.389,-69.031,-23.499,48.645
-0.531,0.369,0.604,-80.811,-39.856,37.720
-0.469,0.150,0.966,-89.050,-49.805,32.410
-0.386,0.043,1.173,-81.909,-49.377,34.668
-0.378,0.096,1.291,-58.777,-40.466,41.382
-0.409,0.137,1.188,-23.865,-27.100,45.715
-0.510,0.221,0.971,9.644,-18.005,47.485
-0.577,0.322,0.891,22.278,-19.104,47.546
-0.612,0.250,0.849,20.691,-24.109,42.664
-0.624,0.204,0.928,13.672,-28.198,40.894
-0.593,0.090,1.136,-0.183,-27.527,40.649
-0.541,-0.025,1.212,-12.817,-18.616,41.077
-0.516,0.010,1.172,-21.912,-6.409,43.945
-0.520,-0.075,1.089,-25.757,3.906,41.016
-0.576,-0.218,1.005,-19.348,13.245,38.208
-0.643,-0.308,0.779,-8.728,20.447,39.612
-0.679,-0.319,0.728,-2.197,18.738,44.067
-0.674,-0.311,0.667,-0.488,15.259,49.744
-0.641,-0.266,0.659,-2.197,10.498,56.641
-0.559,-0.212,0.799,-2.563,3.418,62.073
-0.476,-0.177,0.977,-1.648,-1.343,64.453
-0.429,-0.252,1.121,6.775,-0.366,63.049
-0.428,-0.293,1.223,14.648,4.089,63.416
-0.437,-0.256,1.204,24.109,12.695,65.247
-0.426,-0.162,1.079,32.227,20.508,65.063
-0.380,-0.064,0.951,33.386,25.757,60.852
-0.309,-0.068,0.953,25.146,25.452,52.246
-0.251,-0.157,0.909,14.160,27.100,42.114
-0.173,-0.239,0.894,7.080,27.283,34.241
-0.095,-0.326,0.925,6.531,25.574,28.809
0.009,-0.339,0.943,10.803,24.109,26.611
0.074,-0.405,0.958,13.184,24.109,24.719
0.077,-0.407,0.943,15.015,23.865,25.513
0.122,-0.473,0.976,16.479,22.217,27.832
0.162,-0.473,1.020,17.456,20.691,31.494
0.226,-0.372,0.975,20.264,21.362,35.461
0.346,-0.175,0.948,24.109,20.508,35.217
0.494,-0.070,1.003,20.691,18.311,25.940
0.649,-0.057,1.106,17.212,17.273,11.780
0.743,-0.215,1.085,16.113,21.545,-3.052
0.793,-0.410,1.092,12.085,26.672,-12.512
0.817,-0.548,1.050,9.338,31.128,-12.939
0.799,-0.606,0.994,11.108,33.997,-6.897
0.781,-0.526,0.919,13.550,34.546,2.869
0.810,-0.182,0.997,18.494,30.640,13.245
0.860,0.108,1.072,27.893,28.503,12.451
0.866,0.282,1.151,24.597,30.640,1.587
0.799,0.250,1.071,13.489,35.950,-11.780
0.686,0.066,1.029,-1.221,39.551,-25.330
0.617,-0.177,0.991,-9.521,36.804,-34.180
0.629,-0.446,1.034,-7.629,31.799,-37.415
0.658,-0.498,1.123,4.150,25.574,-30.029
0.708,-0.345,1.113,15.503,25.330,-16.907
0.710,-0.057,1.041,25.269,26.001,-8.179
0.762,0.310,0.981,28.320,26.001,-8.118
0.767,0.366,0.801,22.278,28.259,-21.729
0.733,0.368,0.750,4.150,26.672,-36.255
0.626,0.126,0.675,-20.081,25.208,-49.744
0.522,-0.176,0.738,-35.095,17.822,-58.411
0.465,-0.491,0.818,-33.752,9.155,-59.448
0.422,-0.624,0.872,-22.156,3.540,-51.636
0.369,-0.660,0.856,-8.667,0.977,-40.405
0.310,-0.591,0.823,-0.732,-0.916,-28.870
0.276,-0.510,0.852,-0.183,-2.991,-20.508
0.247,-0.475,0.922,-5.005,-4.822,-15.686
0.222,-0.495,0.998,-11.536,-5.188,-12.634
0.207,-0.505,1.067,-14.099,-3.967,-9.705
0.186,-0.554,1.057,-11.353,-1.038,-7.019
0.156,-0.553,1.087,-6.653,1.282,-1.953
0.139,-0.430,1.017,2.625,4.272,5.371
0.133,-0.291,0.961,11.047,5.127,10.376
0.134,-0.211,0.909,12.756,5.554,10.864
0.129,-0.094,0.905,8.728,4.700,10.803
0.120,-0.053,0.896,1.160,4.456,6.592
0.103,-0.078,0.906,-6.104,3.662,0.977
0.073,-0.160,0.867,-11.841,3.357,-3.418
0.054,-0.219,0.899,-15.259,0.610,-5.188

0.956,-0.258,1.317,-28.076,21.362,24.475
0.967,-0.240,1.312,-24.597,22.217,23.376
0.964,-0.191,1.222,-18.005,24.048,21.240
0.934,-0.014,1.084,-8.362,25.269,17.761
0.903,0.155,0.905,-1.282,25.513,10.071
0.867,0.255,0.725,-2.197,22.827,-1.465
0.787,0.303,0.598,-12.573,17.334,-14.648
0.735,0.165,0.657,-23.804,8.423,-29.053
0.693,0.012,0.764,-30.396,2.258,-38.513
0.636,-0.182,0.973,-28.992,1.709,-40.405
0.542,-0.278,1.129,-25.146,9.827,-34.729
0.301,-0.154,0.990,-3.662,29.846,-24.719
-0.053,0.020,0.547,30.273,51.331,-15.320
-0.582,0.320,-0.078,64.392,59.814,-9.399
-1.071,0.431,-0.709,91.064,49.011,-10.010
-1.442,0.606,-1.111,105.103,16.785,-16.663
-1.731,1.023,-1.047,85.815,-30.090,-30.518
-1.966,1.339,-0.537,52.429,-77.515,-60.669
-2.132,1.031,0.001,8.850,-108.276,-113.037
-2.309,0.442,0.529,-41.870,-123.169,-158.875
-2.466,-0.218,0.824,-108.521,-124.939,-182.922
-2.417,-0.748,1.281,-177.979,-131.592,-183.228
-2.106,-1.136,1.877,-226.379,-141.907,-167.664
-1.565,-1.461,2.680,-237.610,-146.179,-147.949
-0.938,-1.775,3.225,-181.274,-125.977,-128.357
-0.459,-2.206,3.231,-64.941,-76.416,-109.497
-0.486,-2.392,2.483,75.134,-9.460,-79.224
-0.619,-2.091,1.514,202.332,41.870,-30.579
-0.726,-1.600,0.785,270.142,60.852,20.203
-0.819,-0.509,0.363,275.696,53.406,73.914
-0.762,0.607,0.171,240.662,31.372,106.018
-0.617,1.222,0.320,174.194,3.235,101.318
-0.447,1.320,0.559,95.032,-17.395,77.087
-0.323,1.302,0.693,26.733,-23.987,52.124
-0.324,1.288,0.513,-16.785,-22.278,31.250
-0.378,1.116,0.405,-45.898,-28.381,7.935
-0.453,0.830,0.344,-64.026,-42.480,-12.512
-0.512,0.619,0.395,-70.679,-62.012,-26.550
-0.495,0.354,0.623,-66.467,-83.435,-38.147
-0.522,0.058,0.941,-59.875,-98.999,-44.800
-0.485,-0.099,1.357,-52.307,-103.638,-40.466
-0.493,-0.273,1.331,-23.560,-92.163,-33.081
-0.483,-0.118,1.496,2.686,-85.327,-20.081
-0.559,-0.017,1.411,20.020,-75.806,-11.353
-0.643,0.103,1.367,34.180,-64.514,-8.240
-0.703,0.059,1.359,43.396,-58.411,-10.254
-0.734,-0.161,1.453,39.246,-51.270,-13.123
-0.718,-0.425,1.545,22.461,-36.987,-9.827
-0.701,-0.537,1.624,-0.854,-17.029,2.136
-0.776,-0.443,1.468,-14.221,7.507,19.043
-0.873,-0.450,1.321,-14.160,28.259,27.771
-0.990,-0.621,1.055,2.502,43.152,30.457
-1.044,-0.712,0.928,16.418,49.622,38.513
-1.078,-0.666,0.689,30.151,53.406,53.406
-1.061,-0.531,0.527,36.987,49.500,69.397
-0.975,-0.343,0.540,33.691,40.039,82.397
-0.911,-0.251,0.572,24.719,33.020,89.417
-0.839,-0.098,0.679,13.550,28.687,93.079
-0.722,-0.025,0.705,5.798,28.381,91.675
-0.629,-0.074,0.785,-2.441,29.663,84.656
-0.564,-0.171,0.802,-11.536,33.630,79.346
-0.500,-0.244,0.701,-18.066,39.856,76.599
-0.465,-0.248,0.588,-19.897,42.603,76.599
-0.414,-0.185,0.569,-13.977,40.283,76.416
-0.374,-0.176,0.531,-5.859,35.828,71.838
-0.316,-0.134,0.630,-9.949,26.672,67.383
-0.232,-0.090,0.746,-8.118,19.226,60.608
-0.124,-0.148,0.904,-8.118,13.611,51.147
-0.014,-0.105,1.015,-5.432,12.634,43.823
0.061,-0.055,1.076,-4.517,16.357,36.926
0.146,-0.078,0.998,-2.258,23.254,26.123
0.264,-0.140,0.934,-3.418,28.870,13.428
0.354,-0.302,0.941,-9.155,31.250,2.502
0.408,-0.504,0.946,-21.606,35.522,-3.601
0.421,-0.500,0.954,-31.555,38.208,-3.174
0.463,-0.517,0.950,-31.616,37.476,-2.686
0.565,-0.505,1.120,-28.625,33.875,-3.662
0.702,-0.438,1.157,-17.761,31.616,-2.686
0.843,-0.253,1.360,-10.559,32.166,-0.488
0.955,-0.076,1.422,-0.305,36.804,0.061
0.990,-0.010,1.458,9.155,45.166,-0.610
1.142,0.022,1.403,21.667,53.650,-1.587
1.200,0.294,1.312,37.964,60.547,3.967
1.183,0.494,0.952,51.208,69.580,8.728
1.157,0.771,0.707,60.974,66.101,10.254
1.076,0.788,0.353,60.303,58.044,5.005
0.976,0.846,0.183,38.513,41.992,-2.075
0.891,0.968,0.333,7.202,18.921,-14.587
0.842,0.679,0.671,-17.822,-0.305,-45.898
0.706,-0.038,1.048,-34.607,-10.132,-80.566
0.536,-0.726,1.175,-39.734,-6.958,-93.811
0.341,-1.229,1.176,-35.278,-1.099,-87.891
0.174,-1.705,1.132,-19.348,-0.122,-71.899
0.085,-1.892,1.056,11.292,-2.441,-44.983
0.147,-1.451,1.119,44.617,-8.545,-11.353
0.288,-0.858,1.098,62.317,-9.399,10.559
0.386,-0.399,1.114,44.678,-3.601,15.137
0.373,-0.324,1.035,10.925,5.432,7.019
0.322,-0.423,1.020,-11.597,11.536,-0.427
0.285,-0.462,1.094,-15.991,10.559,-0.671
0.301,-0.353,1.082,4.028,9.644,7.080
0.322,-0.095,1.038,27.222,10.559,15.564
0.328,0.163,0.996,39.368,10.132,18.982
0.311,0.328,0.894,38.269,12.695,14.648
0.276,0.303,0.847,23.193,13.428,2.502
0.223,0.097,0.843,1.770,14.587,-10.803
0.165,-0.177,0.907,-17.395,14.587,-21.423
0.100,-0.470,0.952,-27.100,15.198,-25.818
0.052,-0.660,0.930,-23.560,15.564,-23.621
0.019,-0.757,0.848,-12.817,14.404,-16.113
0.021,-0.743,0.829,-1.770,11.902,-5.920
0.040,-0.620,0.803,5.066,7.629,3.174
0.063,-0.515,0.767,9.827,4.944,9.338
0.087,-0.395,0.707,9.521,2.686,12.390
0.105,-0.304,0.729,2.930,-1.587,13.306
0.117,-0.234,0.771,-3.113,-4.883,12.756
0.120,-0.229,0.862,-7.202,-8.606,10.864
0.099,-0.250,0.886,-7.507,-9.949,9.827
0.070,-0.292,0.918,-5.432,-10.498,10.254

1.016,-0.136,1.369,-23.254,6.042,52.307
1.010,-0.001,1.303,-23.804,16.785,49.072
0.963,0.046,1.079,-24.109,25.696,41.565
0.872,0.044,0.847,-28.625,27.771,31.494
0.865,0.029,0.746,-33.447,19.653,23.499
0.860,-0.064,0.778,-38.269,8.362,14.771
0.838,-0.046,0.854,-44.434,-2.686,10.620
0.829,-0.004,0.928,-39.612,-10.925,6.348
0.816,0.099,0.948,-28.564,-16.357,0.488
0.834,0.255,1.061,-18.616,-18.250,-7.629
0.862,0.421,1.221,-16.907,-13.550,-20.447
0.833,0.511,1.327,-26.978,1.038,-37.598
0.685,0.597,1.269,-42.725,22.644,-56.458
0.449,0.504,0.932,-54.565,44.067,-77.393
0.146,0.404,0.503,-60.974,54.626,-95.276
-0.087,0.241,0.190,-62.561,49.866,-104.553
-0.313,0.154,-0.004,-55.664,33.752,-104.980
-0.520,0.066,-0.062,-53.894,13.367,-98.755
-0.745,0.247,-0.074,-41.138,-6.165,-87.524
-1.021,0.667,-0.177,-11.841,-22.827,-79.407
-1.323,1.031,-0.269,16.174,-40.344,-88.379
-1.691,1.469,-0.137,30.334,-61.584,-110.168
-2.083,1.361,0.134,19.958,-81.360,-147.888
-2.447,0.823,0.369,-11.047,-94.727,-185.364
-2.664,0.251,0.621,-62.500,-105.164,-201.904
-2.647,-0.185,1.195,-119.995,-123.230,-199.524
-2.372,-0.698,1.767,-150.879,-136.414,-188.171
-1.833,-1.218,2.477,-139.343,-140.442,-172.791
-1.234,-1.675,2.852,-73.730,-122.437,-154.602
-0.815,-2.083,2.487,33.752,-76.172,-129.700
-0.682,-2.216,1.794,139.893,-28.442,-93.811
-0.729,-2.060,1.276,205.933,-0.427,-43.823
-0.773,-1.531,0.736,228.760,12.085,11.841
-0.782,-0.703,0.674,202.881,4.639,62.500
-0.730,0.063,0.894,148.437,-7.690,94.849
-0.590,0.518,1.177,92.834,-12.268,103.210
-0.447,0.709,1.319,50.293,-4.639,96.313
-0.369,0.821,1.236,22.888,11.292,85.083
-0.313,0.839,0.914,7.568,29.053,73.120
-0.341,0.846,0.493,-5.859,37.842,61.584
-0.364,0.881,0.325,-23.193,30.884,51.575
-0.375,0.807,0.344,-40.466,12.817,39.124
-0.382,0.657,0.524,-48.035,-5.493,25.818
-0.361,0.435,0.694,-45.349,-19.897,13.916
-0.333,0.222,0.882,-33.569,-29.175,7.080
-0.343,-0.016,1.004,-23.193,-31.738,6.042
-0.402,-0.123,1.013,-6.348,-29.724,11.169
-0.414,-0.039,1.118,22.095,-33.691,20.142
-0.408,-0.017,1.197,45.105,-40.710,23.315
-0.399,0.005,1.333,56.274,-42.847,22.888
-0.384,-0.003,1.440,62.134,-38.025,22.461
-0.364,0.000,1.422,62.866,-24.963,23.010
-0.405,0.059,1.371,42.419,-8.118,24.414
-0.492,-0.013,1.255,14.526,8.728,21.484
-0.593,-0.234,1.035,-8.240,24.475,15.930
-0.710,-0.438,0.911,-23.682,33.325,14.343
-0.783,-0.745,0.700,-21.790,35.522,16.174
-0.829,-1.021,0.539,-7.385,30.396,24.536
-0.824,-1.098,0.572,16.968,15.930,42.908
-0.779,-1.058,0.565,50.049,2.991,63.843
-0.707,-0.716,0.576,78.125,-7.263,85.571
-0.622,-0.314,0.528,93.445,-14.648,99.487
-0.521,0.086,0.567,78.857,-19.714,102.966
-0.452,0.237,0.694,40.161,-21.606,95.032
-0.411,0.076,0.812,-2.380,-18.616,79.773
-0.414,-0.187,0.967,-32.043,-14.221,67.200
-0.426,-0.470,1.062,-40.894,-8.667,59.937
-0.411,-0.581,1.003,-27.527,-2.441,60.181
-0.365,-0.580,0.911,-2.869,-0.854,65.491
-0.299,-0.397,0.890,14.526,-2.502,73.120
-0.198,-0.235,0.816,26.306,-4.150,76.294
-0.071,-0.124,0.811,27.649,-5.005,74.402
0.040,-0.133,0.863,16.785,-4.700,69.702
0.098,-0.157,0.906,1.160,-1.648,64.819
0.108,-0.224,0.872,-12.756,3.845,60.486
0.119,-0.290,0.859,-20.569,6.653,57.678
0.110,-0.405,0.880,-21.973,6.897,57.739
0.093,-0.477,0.901,-18.921,5.676,61.279
0.092,-0.557,0.945,-12.329,2.991,67.932
0.095,-0.440,1.038,-10.742,0.305,77.393
0.134,-0.075,1.094,-3.723,-0.122,82.886
0.254,0.183,1.229,3.540,-0.732,71.167
0.321,0.085,1.318,2.747,4.822,45.044
0.361,-0.065,1.264,-8.606,17.883,25.024
0.384,-0.222,1.226,-26.733,28.442,13.977
0.401,-0.523,1.214,-42.664,35.645,6.409
0.410,-0.704,1.268,-46.326,38.757,7.507
0.400,-0.819,1.237,-29.114,41.382,15.625
0.436,-0.865,1.135,-1.404,43.335,27.771
0.512,-0.819,1.018,27.893,42.419,45.471
0.622,-0.400,0.822,42.969,40.710,71.472
0.796,0.347,0.885,37.659,31.616,90.454
1.021,0.905,1.117,27.527,22.522,82.886
1.109,1.251,1.182,23.376,24.658,55.542
1.161,1.218,1.176,26.855,33.081,20.752
1.155,1.200,1.186,29.175,38.086,-6.531
1.076,1.201,1.017,38.025,47.241,-26.733
0.940,1.190,0.733,44.067,52.673,-46.631
0.796,1.059,0.434,40.405,50.781,-68.054
0.659,0.839,0.286,21.423,38.452,-90.820
0.515,0.424,0.337,-2.869,19.653,-112.000
0.367,-0.081,0.506,-31.006,1.404,-127.319
0.277,-0.620,0.818,-51.819,-14.404,-131.775
0.228,-1.164,1.101,-59.814,-23.926,-128.357
0.203,-1.528,1.345,-57.068,-26.062,-113.647
0.207,-1.671,1.521,-43.457,-21.912,-88.623
0.236,-1.613,1.501,-17.334,-11.597,-59.448
0.250,-1.355,1.369,3.174,-0.305,-31.799
0.262,-0.998,1.182,18.372,8.850,-11.475
0.280,-0.715,0.997,25.330,14.343,-0.793
0.283,-0.473,0.850,23.682,15.808,5.432
0.290,-0.290,0.785,15.869,12.268,9.216
0.308,-0.169,0.857,8.179,6.775,10.010
0.312,-0.102,0.927,2.441,3.479,10.254
0.301,-0.043,0.970,2.258,2.441,10.193
0.268,-0.010,0.974,2.197,3.174,9.399
0.231,-0.005,0.965,-0.061,3.601,7.019
0.182,-0.097,0.984,-3.784,4.089,3.296
0.147,-0.147,0.990,-5.310,4.333,0.305

1.000,-0.255,1.341,-33.936,-13.123,46.021
0.967,-0.101,1.333,-30.212,-3.906,45.593
0.976,-0.027,1.232,-22.217,5.493,39.795
0.928,0.035,1.103,-21.973,13.733,31.616
0.857,0.071,0.940,-23.499,19.653,22.888
0.775,0.166,0.819,-24.719,20.386,12.268
0.709,0.207,0.677,-24.109,18.921,0.366
0.625,0.233,0.566,-28.625,13.794,-12.329
0.537,0.174,0.492,-34.241,5.188,-25.024
