aX,aY,aZ,gX,gY,gZ
-0.896,-0.893,-0.179,115.295,-63.782,410.950
-1.000,-0.767,-0.015,117.249,-76.965,424.622
-1.099,-0.647,0.135,123.596,-87.463,436.584
-1.186,-0.495,0.213,128.967,-94.421,447.021
-1.273,-0.320,0.335,129.456,-98.999,454.956
-1.319,-0.216,0.400,127.380,-101.563,459.961
-1.364,0.027,0.430,124.512,-99.854,464.111
-1.359,0.245,0.379,123.962,-99.121,461.853
-1.319,0.481,0.431,123.718,-102.661,452.881
-1.298,0.508,0.447,126.831,-105.896,435.059
-1.310,0.490,0.489,135.071,-109.619,415.710
-1.300,0.467,0.579,145.203,-115.356,399.963
-1.290,0.530,0.776,153.625,-120.361,388.184
-1.266,0.568,0.778,158.447,-118.591,377.380
-1.248,0.687,0.819,160.583,-117.126,368.469
-1.219,0.747,0.861,163.635,-117.493,357.910
-1.182,0.894,0.895,166.931,-117.615,347.168
-1.131,1.041,0.941,166.809,-118.652,336.243
-1.063,1.173,0.944,161.316,-118.164,322.083
-0.973,1.321,1.093,149.170,-119.568,307.373
-0.890,1.449,1.116,134.216,-115.356,291.504
-0.803,1.523,1.183,117.676,-109.009,274.780
-0.719,1.664,1.284,105.042,-103.699,260.132
-0.624,1.731,1.455,95.093,-98.083,245.361
-0.510,1.926,1.608,82.642,-88.379,233.765
-0.402,2.258,1.653,68.848,-72.632,224.426
-0.276,2.585,1.676,53.284,-55.176,210.022
-0.188,2.917,1.662,37.231,-37.292,189.209
-0.094,3.390,1.610,20.874,-20.203,163.391
0.003,3.316,1.448,6.775,-4.883,122.620
0.057,3.648,1.498,-1.343,11.902,92.834
0.094,3.829,1.301,-8.362,23.132,56.091
0.089,3.832,1.089,-10.620,36.926,8.972
0.057,3.789,0.973,-8.972,40.527,-37.354
-0.009,3.560,0.888,-8.057,43.091,-85.571
-0.108,3.197,0.801,-11.536,44.678,-128.418
-0.190,2.790,0.759,-18.982,45.105,-161.926
-0.234,2.503,0.819,-28.992,43.579,-184.265
-0.259,2.324,0.850,-40.344,45.227,-199.951
-0.289,2.148,0.839,-51.514,48.645,-214.172
-0.316,1.960,0.812,-58.350,49.988,-227.722
-0.326,1.829,0.838,-61.157,49.683,-240.173
-0.349,1.620,0.851,-61.157,49.866,-252.014
-0.356,1.444,0.873,-63.843,52.490,-261.536
-0.374,1.251,0.870,-67.871,55.298,-266.479
-0.366,1.103,0.905,-70.923,59.448,-269.470
-0.358,0.965,0.909,-73.853,63.904,-269.775
-0.354,0.922,0.851,-78.857,70.129,-267.395
-0.343,0.850,0.781,-80.933,73.303,-265.137
-0.325,0.820,0.767,-81.421,74.097,-263.855
-0.304,0.806,0.765,-81.482,74.219,-262.939
-0.288,0.803,0.775,-80.933,75.562,-264.038
-0.282,0.791,0.779,-81.177,78.125,-266.846
-0.280,0.757,0.750,-82.886,81.726,-270.813
-0.298,0.661,0.647,-81.970,85.388,-276.489
-0.299,0.565,0.608,-75.562,84.595,-281.433
-0.297,0.503,0.571,-68.481,83.252,-283.936
-0.285,0.421,0.557,-62.683,82.520,-285.095
-0.274,0.289,0.529,-61.462,83.679,-285.461
-0.241,0.251,0.528,-63.354,85.571,-281.555
-0.209,0.272,0.501,-65.979,87.341,-276.978
-0.187,0.295,0.470,-69.458,90.881,-274.536
-0.182,0.310,0.422,-70.496,92.224,-274.719
-0.179,0.322,0.377,-67.871,92.957,-277.649
-0.209,0.258,0.323,-65.613,92.224,-282.837
-0.212,0.112,0.269,-61.218,91.064,-288.391
-0.205,-0.000,0.174,-53.528,88.745,-290.405
-0.184,-0.064,0.147,-47.424,84.656,-288.147
-0.157,-0.094,0.113,-41.809,80.627,-285.156
-0.126,-0.068,0.091,-40.161,77.881,-282.043
-0.115,-0.109,0.053,-42.175,75.684,-281.250
-0.110,-0.081,0.092,-45.166,72.693,-280.823
-0.127,-0.123,0.061,-46.082,71.716,-282.593
-0.163,-0.313,-0.018,-48.340,70.618,-286.072
-0.137,-0.402,0.006,-51.025,66.162,-283.142
-0.115,-0.505,-0.043,-54.871,63.110,-277.466
-0.077,-0.577,-0.086,-58.533,59.265,-270.569
-0.030,-0.582,-0.135,-59.448,53.894,-262.451
-0.009,-0.649,-0.276,-62.683,50.171,-258.240
0.009,-0.789,-0.268,-69.214,40.466,-255.981
0.025,-0.981,-0.300,-78.125,33.691,-253.296
0.050,-1.118,-0.268,-87.891,26.489,-247.375
0.074,-1.332,-0.246,-96.008,20.081,-239.258
0.139,-1.542,-0.286,-96.130,14.771,-227.356
0.172,-1.675,-0.257,-95.032,7.507,-211.487
0.257,-1.757,-0.210,-92.468,0.244,-192.444
0.329,-1.852,-0.167,-88.806,-5.737,-174.255
0.360,-2.043,-0.104,-81.665,-8.545,-156.555
0.414,-1.860,-0.184,-74.036,-11.047,-134.521
0.455,-2.113,-0.140,-61.646,-19.287,-121.460
0.514,-2.137,-0.061,-58.533,-21.301,-104.187
0.547,-2.123,-0.022,-54.199,-24.963,-77.209
0.600,-2.090,0.057,-50.537,-25.269,-55.664
0.647,-1.967,0.128,-45.837,-25.391,-32.471
0.690,-1.843,0.165,-41.077,-23.437,-13.611
0.723,-1.718,0.178,-35.522,-21.240,1.404
0.763,-1.547,0.208,-30.457,-18.677,14.404

-0.627,1.279,1.063,112.061,-121.521,335.937
-0.541,1.412,1.066,112.610,-113.220,317.871
-0.497,1.421,1.013,116.882,-105.103,294.312
-0.449,1.400,1.101,122.925,-102.539,273.437
-0.425,1.368,1.069,128.235,-97.717,255.554
-0.391,1.393,1.087,129.211,-93.018,243.713
-0.321,1.581,1.160,122.986,-89.844,234.985
-0.225,1.824,1.199,109.253,-83.008,224.792
-0.141,2.004,1.251,89.233,-74.463,209.229
-0.067,2.127,1.285,71.960,-64.392,190.125
0.016,2.351,1.344,56.152,-54.443,169.434
0.075,2.225,1.362,41.504,-43.518,144.165
0.114,2.467,1.376,32.410,-27.710,127.319
0.150,2.529,1.297,28.259,-17.456,106.384
0.181,2.615,1.284,25.696,-5.493,81.543
0.205,2.703,1.197,23.376,2.197,57.861
0.211,2.744,1.090,17.700,11.047,31.555
0.209,2.760,1.036,8.728,16.113,5.127
0.183,2.694,0.975,-1.343,20.752,-22.278
0.149,2.602,0.931,-9.888,23.682,-49.683
0.117,2.467,0.952,-15.503,25.879,-76.721
0.074,2.298,0.932,-21.729,29.419,-100.830
0.023,2.077,0.884,-30.273,33.752,-120.300
0.000,1.922,0.897,-37.781,36.072,-133.606
-0.003,1.835,0.929,-41.992,37.537,-143.555
-0.018,1.751,0.922,-44.312,41.016,-154.236
-0.015,1.696,0.955,-46.448,44.006,-165.100
-0.018,1.658,0.948,-50.354,48.279,-176.392
-0.037,1.578,0.919,-53.894,52.979,-189.209
-0.048,1.467,0.910,-56.335,56.030,-202.393
-0.066,1.357,0.916,-58.044,58.594,-213.318
-0.083,1.224,0.907,-59.753,62.073,-222.717
-0.098,1.087,0.882,-62.378,65.552,-228.882
-0.098,1.015,0.866,-64.148,68.970,-231.934
-0.097,0.953,0.849,-66.345,72.327,-233.765
-0.096,0.906,0.852,-68.665,76.111,-235.596
-0.090,0.834,0.836,-70.129,79.895,-238.098
-0.085,0.802,0.800,-70.618,84.656,-240.601
-0.078,0.792,0.755,-68.359,88.196,-243.347
-0.085,0.790,0.725,-65.491,90.942,-247.986
-0.087,0.774,0.670,-63.293,93.567,-254.395
-0.103,0.731,0.656,-62.622,94.666,-261.963
-0.130,0.583,0.597,-62.622,96.985,-270.691
-0.140,0.487,0.593,-63.416,98.022,-275.696
-0.151,0.301,0.524,-62.805,99.304,-277.649
-0.140,0.294,0.449,-62.561,99.976,-274.780
-0.126,0.218,0.431,-61.096,97.656,-271.973
-0.101,0.261,0.428,-58.777,96.008,-269.409
-0.074,0.249,0.414,-58.533,95.154,-268.555
-0.070,0.278,0.443,-59.509,95.825,-270.630
-0.076,0.141,0.323,-57.434,98.206,-276.001
-0.095,0.079,0.219,-57.373,98.694,-278.076
-0.093,-0.131,0.183,-56.946,93.750,-278.748
-0.051,-0.172,0.245,-60.120,88.562,-272.095
-0.026,-0.229,0.246,-66.406,87.891,-264.099
0.001,-0.268,0.147,-71.594,88.745,-257.385
0.054,-0.146,0.147,-77.820,85.754,-248.840
0.061,-0.191,0.090,-84.900,83.374,-246.033
0.068,-0.200,0.000,-88.196,79.834,-245.789
0.064,-0.338,-0.111,-90.393,72.571,-245.850
0.080,-0.548,-0.125,-90.454,60.425,-242.981
0.100,-0.639,-0.136,-86.792,48.523,-233.093
0.154,-0.743,-0.087,-82.031,37.354,-222.778
0.203,-0.682,-0.043,-79.773,29.663,-210.999
0.245,-0.664,-0.006,-82.458,25.208,-202.820
0.269,-0.660,-0.075,-87.341,24.719,-198.853
0.289,-0.755,-0.153,-90.149,21.790,-197.693
0.307,-0.774,-0.183,-88.806,14.893,-196.655
0.315,-0.888,-0.237,-83.618,5.981,-195.679
0.311,-1.055,-0.232,-77.393,-4.211,-194.275
0.382,-1.168,-0.107,-72.021,-15.320,-185.608
0.430,-1.247,-0.065,-65.613,-21.851,-174.133
0.475,-1.363,-0.063,-62.744,-25.696,-162.231
0.540,-1.326,0.027,-62.866,-30.090,-145.569
0.580,-1.393,-0.018,-61.462,-29.602,-132.141
0.615,-1.388,0.020,-60.181,-31.494,-118.835
0.668,-1.360,0.085,-59.692,-34.363,-105.652
0.694,-1.501,0.124,-61.218,-34.119,-95.764
0.719,-1.591,0.146,-62.256,-31.677,-82.275
0.757,-1.601,0.172,-60.974,-29.785,-64.575
0.796,-1.516,0.224,-57.129,-28.015,-46.753
0.839,-1.437,0.237,-50.293,-26.062,-32.898
0.864,-1.381,0.258,-42.603,-24.963,-21.729
0.878,-1.356,0.260,-35.767,-23.193,-12.329
0.893,-1.282,0.319,-29.297,-22.888,-2.808
0.906,-1.171,0.379,-24.048,-21.057,5.310
0.911,-1.062,0.407,-20.874,-17.029,11.414
0.911,-1.037,0.427,-20.020,-12.268,14.771
0.899,-0.995,0.427,-20.325,-6.775,17.761
0.895,-0.966,0.442,-19.775,-1.892,21.179
0.879,-0.940,0.413,-19.043,3.296,24.536
0.864,-0.871,0.366,-17.578,8.423,28.625
0.851,-0.822,0.315,-14.954,11.963,31.372
0.831,-0.776,0.253,-11.108,13.611,33.020
0.816,-0.721,0.201,-6.226,13.977,35.034
0.806,-0.660,0.172,-2.930,12.451,36.133
0.809,-0.557,0.215,-1.587,10.315,36.560
0.807,-0.519,0.229,-2.563,9.949,34.790
0.804,-0.498,0.220,-4.028,11.353,31.677
0.799,-0.470,0.201,-3.845,11.475,29.175
0.794,-0.500,0.191,-2.930,11.475,25.391
0.786,-0.506,0.156,-1.160,10.803,23.254
0.780,-0.514,0.124,1.587,9.277,21.790
0.782,-0.505,0.135,4.822,6.165,20.935
0.784,-0.493,0.135,8.057,3.967,20.386
0.787,-0.459,0.159,9.705,1.831,20.020
0.793,-0.395,0.184,9.705,0.977,18.921
0.796,-0.373,0.210,7.446,0.977,16.113
0.792,-0.414,0.213,3.662,2.014,11.536
0.789,-0.484,0.200,0.549,2.930,7.812
0.783,-0.521,0.166,-0.427,3.601,6.714
0.789,-0.512,0.154,0.122,2.319,7.019
0.800,-0.512,0.162,1.648,0.122,6.897
0.808,-0.501,0.180,4.333,-1.221,6.409
0.813,-0.504,0.209,5.859,-2.258,5.981
0.815,-0.499,0.224,5.981,-2.441,5.798
0.813,-0.500,0.228,5.554,-2.136,5.127
0.807,-0.532,0.232,5.432,-1.831,3.784
0.799,-0.554,0.216,6.104,-1.892,3.601

0.949,-1.289,0.371,25.879,29.297,35.400
0.910,-1.368,0.348,26.184,34.607,46.387
0.867,-1.445,0.338,26.428,39.917,59.814
0.816,-1.495,0.289,28.015,44.922,75.256
0.757,-1.513,0.224,31.616,48.889,92.163
0.702,-1.487,0.169,37.415,49.866,110.107
0.643,-1.463,0.101,46.265,48.157,126.953
0.590,-1.403,0.044,58.472,44.617,143.005
0.542,-1.273,0.011,69.641,39.490,158.630
0.494,-1.187,-0.063,75.562,35.217,171.509
0.425,-1.162,-0.113,76.660,29.785,182.983
0.363,-1.164,-0.152,76.843,22.766,194.946
0.285,-1.168,-0.177,79.834,14.343,208.374
0.199,-1.188,-0.155,85.999,5.249,223.450
0.085,-1.171,-0.239,94.971,-3.174,241.211
-0.026,-1.194,-0.230,104.919,-14.893,260.193
-0.151,-1.159,-0.246,116.394,-27.954,282.227
-0.290,-1.047,-0.262,126.648,-41.992,306.396
-0.377,-0.843,-0.193,135.193,-56.641,331.543
-0.488,-0.620,-0.177,137.207,-70.862,350.830
-0.570,-0.461,-0.042,134.827,-82.764,365.967
-0.554,-0.100,0.093,123.840,-92.407,378.174
-0.567,0.214,0.171,105.774,-93.140,381.470
-0.526,0.358,0.229,88.074,-93.933,372.314
-0.540,0.350,0.256,78.369,-94.788,359.863
-0.584,0.219,0.313,80.505,-95.581,347.351
-0.641,0.129,0.387,93.567,-99.182,342.285
-0.693,0.145,0.418,111.145,-102.966,343.384
-0.717,0.248,0.503,125.122,-108.398,346.802
-0.721,0.490,0.582,131.348,-112.610,350.098
-0.635,0.802,0.682,125.244,-113.464,349.792
-0.568,1.064,0.757,108.032,-111.389,340.698
-0.509,1.127,0.800,88.684,-105.713,323.242
-0.503,1.018,0.822,76.721,-100.891,303.040
-0.504,0.956,0.875,75.745,-97.229,290.100
-0.500,0.973,0.973,82.092,-95.642,282.532
-0.472,1.091,1.006,91.736,-91.858,278.320
-0.434,1.214,1.018,103.333,-87.097,271.851
-0.373,1.441,1.024,112.549,-82.703,264.038
-0.290,1.636,1.008,113.953,-78.003,252.441
-0.215,1.727,1.047,105.957,-73.853,236.267
-0.151,1.816,1.085,94.055,-68.542,218.628
-0.088,1.870,1.109,81.665,-62.256,201.477
-0.047,1.970,1.149,67.993,-55.603,183.655
0.003,1.930,1.123,54.443,-47.852,166.016
0.058,2.117,1.243,44.373,-39.124,154.297
0.113,2.216,1.186,35.583,-30.579,139.832
0.173,2.412,1.225,27.161,-19.714,123.047
0.229,2.621,1.129,19.836,-9.766,104.248
0.280,2.704,1.101,10.925,-1.709,77.271
0.277,2.792,1.051,2.808,4.700,47.791
0.278,2.752,1.043,0.305,10.437,15.991
0.254,2.719,0.995,-1.038,16.357,-14.038
0.217,2.625,0.946,-4.150,22.156,-42.419
0.176,2.491,0.901,-8.423,26.672,-69.580
0.133,2.345,0.863,-11.475,30.334,-93.689
0.093,2.202,0.836,-13.306,33.447,-114.563
0.061,2.090,0.823,-16.907,36.072,-132.019
0.024,1.978,0.807,-22.705,39.490,-147.888
-0.013,1.859,0.795,-29.602,42.725,-163.269
-0.045,1.740,0.809,-35.706,45.410,-177.612
-0.075,1.624,0.832,-40.771,48.157,-190.491
-0.106,1.532,0.818,-44.739,51.575,-202.148
-0.135,1.401,0.834,-47.546,54.565,-213.379
-0.157,1.285,0.834,-49.438,57.495,-222.412
-0.174,1.193,0.838,-51.331,61.218,-229.309
-0.178,1.121,0.847,-53.345,65.063,-234.985
-0.176,1.092,0.863,-55.603,69.031,-240.112
-0.191,1.055,0.793,-56.824,74.402,-246.216
-0.214,0.978,0.747,-56.641,77.637,-253.784
-0.240,0.831,0.688,-53.772,78.979,-261.658
-0.240,0.691,0.708,-49.805,78.247,-267.151
-0.230,0.607,0.686,-47.791,79.285,-268.433
-0.218,0.529,0.670,-48.279,81.299,-268.555
-0.204,0.414,0.649,-49.744,82.703,-268.127
-0.164,0.331,0.660,-49.866,83.923,-266.235
-0.126,0.291,0.658,-49.683,85.693,-262.512
-0.098,0.294,0.586,-50.720,89.539,-258.850
-0.076,0.221,0.518,-50.415,91.553,-257.568
-0.055,0.188,0.478,-48.584,91.125,-256.042
-0.028,0.121,0.424,-45.410,89.783,-254.211
-0.004,0.042,0.388,-41.748,88.013,-252.747
0.023,-0.009,0.334,-38.147,85.632,-249.695
0.054,-0.045,0.325,-35.217,82.825,-246.033
0.082,-0.069,0.305,-35.522,81.055,-241.760
0.108,-0.126,0.268,-38.879,80.811,-238.403
0.141,-0.113,0.266,-44.922,80.017,-233.826
0.156,-0.113,0.248,-53.772,79.895,-229.919
0.161,-0.158,0.187,-63.232,80.017,-227.722
0.177,-0.147,0.200,-70.251,77.026,-225.403
0.189,-0.136,0.187,-75.439,75.256,-224.426
0.180,-0.091,0.173,-76.782,72.937,-225.281
0.161,-0.153,0.069,-71.838,70.984,-230.774
0.152,-0.270,-0.018,-61.218,64.819,-236.511
0.148,-0.492,-0.172,-47.424,56.458,-241.516
0.186,-0.663,-0.226,-34.241,43.701,-241.272
0.191,-0.921,-0.289,-24.353,33.203,-238.708
0.242,-1.204,-0.333,-19.531,24.780,-229.004
0.290,-1.403,-0.340,-28.931,18.127,-211.487
0.368,-1.547,-0.328,-45.349,14.221,-187.988
0.433,-1.635,-0.301,-61.584,10.864,-162.903
0.544,-1.629,-0.277,-74.036,6.958,-136.902
0.608,-1.584,-0.297,-76.050,2.747,-114.990
0.684,-1.652,-0.266,-69.519,-2.625,-99.976
0.732,-1.632,-0.344,-56.885,-7.141,-84.106
0.790,-1.667,-0.369,-43.274,-15.564,-69.214
0.857,-1.584,-0.284,-34.363,-25.269,-51.086
0.923,-1.469,-0.120,-33.447,-33.020,-33.264
0.978,-1.408,-0.008,-36.133,-35.461,-18.311
1.024,-1.304,0.117,-39.185,-35.095,-3.723
1.067,-1.156,0.195,-40.527,-32.410,9.766
1.100,-1.020,0.246,-39.734,-28.748,21.118
1.127,-0.847,0.289,-37.231,-24.902,30.029
1.147,-0.698,0.351,-34.912,-21.179,35.706
1.155,-0.583,0.332,-29.907,-15.686,37.659
1.153,-0.513,0.327,-21.301,-13.062,36.865
1.148,-0.439,0.324,-11.597,-10.620,35.583
1.149,-0.377,0.376,-4.456,-9.338,33.752
1.146,-0.275,0.420,-2.319,-5.310,32.166

-0.647,1.164,0.981,136.169,-90.515,308.044
-0.590,1.345,0.950,128.906,-85.449,294.250
-0.516,1.438,1.012,120.544,-83.801,274.902
-0.479,1.431,1.048,112.671,-81.360,254.761
-0.440,1.431,1.125,106.750,-78.308,237.915
-0.380,1.535,1.265,104.187,-75.684,223.938
-0.292,1.710,1.312,104.370,-68.359,211.243
-0.247,1.779,1.460,99.182,-59.937,193.604
-0.186,1.960,1.282,85.815,-46.326,175.720
-0.079,2.285,1.471,72.021,-37.598,166.626
-0.029,2.377,1.367,55.359,-23.621,144.775
0.021,2.572,1.375,39.307,-11.780,125.305
0.069,2.749,1.261,24.048,-1.404,104.187
0.105,2.936,1.224,12.207,6.409,78.674
0.133,3.039,1.191,3.357,13.062,48.523
0.124,3.075,1.127,-3.357,20.447,14.526
0.094,3.010,1.014,-9.216,27.039,-19.226
0.055,2.912,0.964,-14.893,30.701,-51.941
0.012,2.789,0.935,-21.484,33.386,-82.214
-0.042,2.601,0.924,-29.419,35.828,-110.107
-0.099,2.408,0.914,-39.856,39.001,-134.216
-0.139,2.249,0.949,-52.185,41.260,-153.564
-0.180,2.076,0.938,-61.768,44.434,-170.898
-0.213,1.929,0.969,-66.528,46.448,-186.218
-0.216,1.830,1.022,-68.848,48.340,-199.585
-0.236,1.702,1.021,-70.374,52.307,-212.585
-0.254,1.595,1.029,-73.181,57.312,-225.403
-0.264,1.466,0.996,-75.439,61.340,-237.793
-0.297,1.246,0.994,-75.867,64.514,-249.573
-0.312,1.017,1.001,-76.294,67.200,-256.714
-0.288,0.890,1.014,-75.562,69.580,-258.850
-0.269,0.763,0.980,-73.364,73.853,-258.667
-0.247,0.658,0.947,-71.899,79.041,-257.751
-0.207,0.639,0.926,-71.716,82.520,-254.578
-0.174,0.616,0.876,-73.486,87.585,-252.930
-0.142,0.648,0.828,-75.806,92.346,-253.052
-0.131,0.657,0.737,-77.637,96.741,-255.981
-0.137,0.597,0.689,-78.735,98.938,-261.963
-0.160,0.450,0.650,-79.163,99.915,-268.066
-0.172,0.259,0.574,-75.806,100.342,-271.240
-0.145,0.200,0.570,-66.711,98.816,-268.494
-0.120,0.212,0.521,-59.814,98.999,-262.756
-0.109,0.195,0.438,-57.495,101.013,-259.460
-0.092,0.199,0.359,-57.007,101.318,-257.202
-0.061,0.313,0.384,-58.777,99.854,-254.517
-0.073,0.379,0.321,-63.232,100.464,-255.432
-0.125,0.335,0.230,-69.031,100.952,-260.498
-0.172,0.265,0.160,-72.632,97.290,-263.977
-0.194,0.249,0.157,-73.608,90.637,-263.977
-0.192,0.311,0.157,-72.083,82.947,-262.146
-0.198,0.383,0.113,-65.918,77.393,-263.794
-0.205,0.512,0.108,-53.772,70.557,-269.775
-0.237,0.580,0.093,-41.260,64.819,-282.349
-0.261,0.571,0.022,-31.860,61.218,-299.683
-0.308,0.501,0.003,-26.917,54.993,-317.566
-0.377,0.316,-0.140,-24.231,50.720,-335.571
-0.422,0.006,-0.215,-18.860,40.527,-349.182
-0.400,-0.260,-0.169,-10.559,27.039,-355.835
-0.376,-0.650,-0.229,0.671,16.541,-356.689
-0.294,-1.191,-0.189,-1.770,10.986,-349.731
-0.199,-1.580,-0.201,-15.015,8.911,-328.369
-0.050,-1.875,-0.140,-39.063,10.620,-296.631
0.097,-1.986,-0.150,-61.279,14.648,-258.789
0.257,-1.936,-0.181,-79.590,14.587,-225.098
0.378,-1.962,-0.183,-89.417,11.169,-196.350
0.450,-2.184,-0.295,-89.294,5.981,-174.988
0.562,-2.312,-0.276,-76.843,-5.249,-149.353
0.645,-2.278,-0.243,-59.265,-17.639,-119.568
0.736,-2.170,-0.084,-47.485,-27.832,-90.027
0.813,-2.032,0.009,-42.236,-33.569,-63.782
0.881,-1.903,0.118,-40.955,-36.926,-40.833
0.942,-1.710,0.278,-43.335,-38.025,-19.775
0.995,-1.524,0.393,-46.204,-34.729,-3.113
1.022,-1.432,0.425,-46.509,-28.809,9.399
1.042,-1.343,0.428,-44.006,-22.461,21.667
1.059,-1.182,0.425,-38.452,-17.151,35.034
1.070,-0.983,0.417,-31.006,-12.756,46.204
1.076,-0.772,0.411,-22.644,-8.789,52.490
1.075,-0.587,0.436,-15.564,-5.066,53.467
1.063,-0.439,0.433,-11.414,-0.427,49.866
1.052,-0.299,0.429,-9.644,4.822,43.091
1.009,-0.331,0.295,-8.240,12.329,31.677
0.965,-0.420,0.224,-5.554,15.808,21.545
0.921,-0.465,0.161,-1.221,16.663,16.113
0.888,-0.483,0.172,1.343,16.541,13.916
0.857,-0.459,0.129,1.648,17.578,13.062
0.827,-0.458,0.076,0.671,19.226,11.658
0.808,-0.433,0.061,0.977,18.372,10.071
0.788,-0.430,0.038,1.892,17.395,7.385
0.773,-0.467,0.037,2.319,15.381,4.272
0.767,-0.494,0.055,3.296,12.939,1.709
0.758,-0.473,0.057,3.113,11.841,1.099
0.746,-0.488,0.024,2.747,10.315,-0.244
0.740,-0.556,0.039,2.686,7.019,-1.709
0.740,-0.586,0.062,4.395,3.906,-1.404
0.742,-0.592,0.072,6.714,2.014,0.183
0.755,-0.575,0.123,7.690,0.061,1.953
0.766,-0.525,0.125,5.493,0.244,4.517
0.776,-0.533,0.126,1.892,0.671,4.944
0.786,-0.537,0.141,0.488,0.061,5.371
0.792,-0.528,0.121,1.099,-0.244,5.493
0.795,-0.534,0.138,2.380,-1.404,5.493
0.801,-0.518,0.142,4.456,-2.625,5.371
0.805,-0.533,0.162,6.226,-3.601,4.944
0.810,-0.555,0.180,6.592,-4.089,5.127
0.824,-0.531,0.215,5.310,-3.723,6.287
0.830,-0.522,0.201,2.014,-1.770,7.385
0.836,-0.499,0.205,-0.977,-0.916,7.812
0.842,-0.487,0.195,-1.709,-0.305,7.324
0.844,-0.495,0.184,-0.488,-0.183,5.554
0.845,-0.499,0.175,0.488,-0.183,4.456
0.843,-0.520,0.163,1.099,-0.305,3.235
0.842,-0.540,0.166,1.709,-0.671,2.747
0.841,-0.552,0.171,3.296,-1.099,3.296
0.843,-0.541,0.174,3.418,-0.793,4.272
0.842,-0.539,0.165,2.869,-0.183,4.822
0.839,-0.523,0.152,1.770,0.977,5.249
0.846,-0.468,0.171,0.488,1.465,5.493
0.848,-0.452,0.161,-0.061,2.014,3.662

1.130,-1.167,0.396,5.493,26.611,17.883
1.103,-1.290,0.383,2.197,34.668,27.588
1.065,-1.388,0.354,0.549,42.542,39.795
1.022,-1.431,0.297,-0.732,49.683,54.260
0.978,-1.440,0.255,0.366,54.321,69.702
0.927,-1.417,0.202,5.676,57.312,84.229
0.865,-1.456,0.163,13.123,58.228,96.924
0.793,-1.497,0.103,20.630,58.350,110.046
0.714,-1.569,0.038,26.550,57.190,125.061
0.626,-1.622,-0.016,30.823,54.932,143.616
0.535,-1.631,-0.069,33.569,51.636,166.077
0.442,-1.574,-0.115,35.828,48.035,191.650
0.340,-1.474,-0.229,41.321,42.664,216.858
0.263,-1.338,-0.221,52.002,32.166,239.990
0.167,-1.214,-0.272,66.162,21.912,259.277
0.078,-1.115,-0.240,78.186,11.108,276.978
-0.030,-1.113,-0.200,86.182,1.770,293.274
-0.135,-0.926,-0.277,89.966,-6.348,314.209
-0.230,-0.744,-0.167,92.529,-17.395,332.031
-0.281,-0.541,-0.167,91.431,-25.513,344.177
-0.345,-0.418,-0.125,86.487,-34.119,352.783
-0.422,-0.334,-0.130,83.191,-40.833,356.995
-0.494,-0.297,-0.091,83.862,-48.645,360.474
-0.558,-0.226,0.010,87.952,-58.105,364.075
-0.612,-0.158,0.111,95.886,-65.369,366.333
-0.683,-0.129,0.187,104.370,-70.374,366.821
-0.750,-0.082,0.212,115.112,-74.341,367.126
-0.806,0.068,0.248,126.648,-79.102,368.286
-0.825,0.153,0.284,136.414,-85.632,365.784
-0.855,0.264,0.316,143.005,-91.736,360.168
-0.874,0.313,0.383,146.729,-99.243,352.600
-0.917,0.270,0.419,147.156,-105.347,342.773
-0.958,0.308,0.487,147.522,-111.694,336.670
-0.982,0.339,0.654,147.217,-119.385,332.153
-1.018,0.341,0.795,146.484,-123.169,328.796
-1.019,0.514,1.008,146.790,-124.573,329.041
-0.983,0.750,1.174,148.193,-122.498,327.393
-0.902,1.051,1.269,147.827,-115.662,321.045
-0.812,1.322,1.278,143.250,-107.178,309.509
-0.696,1.541,1.373,132.324,-99.548,293.884
-0.598,1.737,1.409,117.493,-90.576,276.917
-0.452,2.036,1.561,101.685,-80.383,260.559
-0.310,2.335,1.625,86.853,-68.359,242.981
-0.156,2.652,1.671,78.003,-53.650,220.032
-0.047,2.802,1.660,71.533,-37.842,190.247
0.069,3.312,1.584,60.059,-21.545,164.429
0.169,3.248,1.529,45.471,-7.019,130.066
0.229,3.649,1.461,30.273,11.108,101.074
0.285,3.892,1.382,17.151,20.264,67.932
0.317,3.978,1.275,3.296,36.316,22.339
0.288,4.000,1.186,-5.859,45.044,-23.071
0.212,3.862,1.038,-8.972,53.772,-75.928
0.092,3.494,0.993,-11.169,58.105,-127.869
-0.046,3.062,0.913,-15.320,62.988,-171.631
-0.171,2.610,0.912,-20.752,65.552,-205.322
-0.264,2.213,0.889,-28.625,68.909,-229.004
-0.329,1.937,0.895,-40.100,73.120,-242.676
-0.371,1.709,0.889,-54.749,76.965,-250.488
-0.390,1.552,0.917,-68.542,80.017,-255.920
-0.414,1.465,0.904,-80.322,82.825,-259.949
-0.412,1.360,0.906,-86.975,84.717,-266.724
-0.438,1.245,0.904,-89.539,85.571,-274.658
-0.449,1.098,0.891,-90.515,88.196,-282.410
-0.466,0.942,0.857,-90.393,89.722,-288.147
-0.474,0.754,0.807,-90.149,91.431,-291.565
-0.442,0.588,0.793,-92.102,91.064,-290.466
-0.396,0.593,0.822,-94.177,91.431,-285.156
-0.371,0.537,0.752,-96.497,94.360,-282.166
-0.349,0.498,0.673,-99.121,95.947,-281.128
-0.321,0.465,0.627,-99.121,95.276,-281.189
